year,round,driverId,points,position,positionText,Wins
2018,14,gasly,28,13,13,0
2018,14,grosjean,27,14,14,0
2018,14,leclerc,13,15,15,0
2018,14,vandoorne,8,16,16,0
2018,14,stroll,6,17,17,0
2018,14,ericsson,6,18,18,0
2018,14,brendon_hartley,2,19,19,0
2018,14,sirotkin,1,20,20,0
2019,14,hamilton,284,1,1,8
2019,14,bottas,221,2,2,2
2019,14,max_verstappen,185,3,3,2
2019,14,leclerc,182,4,4,2
2019,14,vettel,169,5,5,0
2019,14,gasly,65,6,6,0
2019,14,sainz,58,7,7,0
2019,14,ricciardo,34,8,8,0
2019,14,albon,34,9,9,0
2019,14,kvyat,33,10,10,0
2019,14,hulkenberg,31,11,11,0
2019,14,raikkonen,31,12,12,0
2019,14,perez,27,13,13,0
2019,14,norris,25,14,14,0
2019,14,stroll,19,15,15,0
2019,14,kevin_magnussen,18,16,16,0
2019,14,grosjean,8,17,17,0
2019,14,giovinazzi,3,18,18,0
2019,14,kubica,1,19,19,0
2019,14,russell,0,20,20,0
2020,14,hamilton,307,1,1,10
2020,14,bottas,197,2,2,2
2020,14,max_verstappen,170,3,3,1
2020,14,perez,100,4,4,0
2020,14,leclerc,97,5,5,0
2020,14,ricciardo,96,6,6,0
2020,14,sainz,75,7,7,0
2020,14,norris,74,8,8,0
2020,14,albon,70,9,9,0
2020,14,gasly,63,10,10,1
2020,14,stroll,59,11,11,0
2020,14,ocon,40,12,12,0
2020,14,vettel,33,13,13,0
2020,14,kvyat,26,14,14,0
2020,14,hulkenberg,10,15,15,0
2020,14,raikkonen,4,16,16,0
2020,14,giovinazzi,4,17,17,0
2020,14,grosjean,2,18,18,0
2020,14,kevin_magnussen,1,19,19,0
2020,14,latifi,0,20,20,0
2020,14,russell,0,21,21,0
2021,14,max_verstappen,226.5,1,1,7
2021,14,hamilton,221.5,2,2,4
2021,14,bottas,141,3,3,0
2021,14,norris,132,4,4,0
2021,14,perez,118,5,5,1
2021,14,leclerc,104,6,6,0
2021,14,sainz,97.5,7,7,0
2021,14,ricciardo,83,8,8,1
2021,14,gasly,66,9,9,0
2021,14,alonso,50,10,10,0
2021,14,ocon,45,11,11,1
2021,14,vettel,35,12,12,0
2021,14,stroll,24,13,13,0
2021,14,tsunoda,18,14,14,0
2021,14,russell,15,15,15,0
2021,14,latifi,7,16,16,0
2021,14,raikkonen,2,17,17,0
2021,14,giovinazzi,1,18,18,0
2021,14,mick_schumacher,0,19,19,0
2021,14,kubica,0,20,20,0
2021,14,mazepin,0,21,21,0
2022,14,max_verstappen,284,1,1,9
2022,14,perez,191,2,2,1
2022,14,leclerc,186,3,3,3
2022,14,sainz,171,4,4,1
2022,14,russell,170,5,5,0
2022,14,hamilton,146,6,6,0
2022,14,norris,76,7,7,0
2022,14,ocon,64,8,8,0
2022,14,alonso,51,9,9,0
2022,14,bottas,46,10,10,0
2022,14,kevin_magnussen,22,11,11,0
2022,14,vettel,20,12,12,0
2022,14,ricciardo,19,13,13,0
2022,14,gasly,18,14,14,0
2022,14,mick_schumacher,12,15,15,0
2022,14,tsunoda,11,16,16,0
2022,14,zhou,5,17,17,0
2022,14,albon,4,18,18,0
2022,14,stroll,4,19,19,0
2022,14,latifi,0,20,20,0
2022,14,hulkenberg,0,21,21,0
2010,15,webber,202,1,1,4
2010,15,alonso,191,2,2,4
2010,15,hamilton,182,3,3,3
2010,15,vettel,181,4,4,2
2010,15,button,177,5,5,2
2010,15,massa,128,6,6,0
2010,15,rosberg,122,7,7,0
2010,15,kubica,114,8,8,0
2010,15,sutil,47,9,9,0
2010,15,michael_schumacher,46,10,10,0
2010,15,barrichello,39,11,11,0
2010,15,kobayashi,21,12,12,0
2010,15,petrov,19,13,13,0
2010,15,hulkenberg,17,14,14,0
2010,15,liuzzi,13,15,15,0
2010,15,buemi,7,16,16,0
2010,15,rosa,6,17,17,0
2010,15,alguersuari,3,18,18,0
2010,15,kovalainen,0,19,19,0
2010,15,chandhok,0,20,20,0
2010,15,grassi,0,21,21,0
2010,15,trulli,0,22,22,0
2010,15,bruno_senna,0,23,23,0
2010,15,glock,0,24,24,0
2010,15,yamamoto,0,25,25,0
2010,15,heidfeld,0,26,26,0
2010,15,klien,0,27,27,0
2011,15,vettel,324,1,1,9
2011,15,button,210,2,2,3
2011,15,alonso,202,3,3,1
2011,15,webber,194,4,4,0
2011,15,hamilton,178,5,5,2
2011,15,massa,90,6,6,0
2011,15,rosberg,63,7,7,0
2011,15,michael_schumacher,60,8,8,0
2011,15,petrov,36,9,9,0
2011,15,heidfeld,34,10,10,0
2011,15,sutil,28,11,11,0
2011,15,kobayashi,27,12,12,0
2011,15,resta,20,13,13,0
2011,15,alguersuari,16,14,14,0
2011,15,perez,13,15,15,0
2011,15,buemi,13,16,16,0
2011,15,barrichello,4,17,17,0
2011,15,bruno_senna,2,18,18,0
2011,15,maldonado,1,19,19,0
2011,15,rosa,0,20,20,0
2011,15,trulli,0,21,21,0
2011,15,kovalainen,0,22,22,0
2011,15,liuzzi,0,23,23,0
2011,15,ambrosio,0,24,24,0
2011,15,glock,0,25,25,0
2011,15,karthikeyan,0,26,26,0
2011,15,ricciardo,0,27,27,0
2011,15,chandhok,0,28,28,0
2012,15,alonso,194,1,1,3
2012,15,vettel,190,2,2,3
2012,15,raikkonen,157,3,3,0
2012,15,hamilton,152,4,4,3
2012,15,webber,134,5,5,2
2012,15,button,131,6,6,2
2012,15,rosberg,93,7,7,1
2012,15,grosjean,82,8,8,0
2012,15,massa,69,9,9,0
2012,15,perez,66,10,10,0
2012,15,kobayashi,50,11,11,0
2012,15,resta,44,12,12,0
2012,15,michael_schumacher,43,13,13,0
2012,15,hulkenberg,37,14,14,0
2012,15,maldonado,33,15,15,1
2012,15,bruno_senna,25,16,16,0
2012,15,vergne,8,17,17,0
2012,15,ricciardo,7,18,18,0
2012,15,glock,0,19,19,0
2012,15,kovalainen,0,20,20,0
2012,15,petrov,0,21,21,0
2012,15,ambrosio,0,22,22,0
2012,15,pic,0,23,23,0
2012,15,karthikeyan,0,24,24,0
2012,15,rosa,0,25,25,0
2013,15,vettel,297,1,1,9
2013,15,alonso,207,2,2,2
2013,15,raikkonen,177,3,3,1
2013,15,hamilton,161,4,4,1
2013,15,webber,148,5,5,0
2013,15,rosberg,126,6,6,2
2013,15,massa,90,7,7,0
2013,15,grosjean,87,8,8,0
2013,15,button,60,9,9,0
2013,15,hulkenberg,39,10,10,0
2013,15,resta,36,11,11,0
2013,15,sutil,26,12,12,0
2013,15,perez,23,13,13,0
2013,15,ricciardo,18,14,14,0
2013,15,vergne,13,15,15,0
2013,15,gutierrez,6,16,16,0
2013,15,maldonado,1,17,17,0
2013,15,bottas,0,18,18,0
2013,15,jules_bianchi,0,19,19,0
2013,15,pic,0,20,20,0
2013,15,garde,0,21,21,0
2013,15,chilton,0,22,22,0
2014,15,hamilton,266,1,1,8
2014,15,rosberg,256,2,2,4
2014,15,ricciardo,193,3,3,3
2014,15,vettel,139,4,4,0
2014,15,alonso,133,5,5,0
2014,15,bottas,130,6,6,0
2014,15,button,82,7,7,0
2014,15,hulkenberg,76,8,8,0
2014,15,massa,71,9,9,0
2014,15,perez,46,10,10,0
2014,15,raikkonen,45,11,11,0
2014,15,kevin_magnussen,39,12,12,0
2014,15,vergne,21,13,13,0
2014,15,grosjean,8,14,14,0
2014,15,kvyat,8,15,15,0
2014,15,jules_bianchi,2,16,16,0
2014,15,sutil,0,17,17,0
2014,15,ericsson,0,18,18,0
2014,15,maldonado,0,19,19,0
2014,15,gutierrez,0,20,20,0
2014,15,chilton,0,21,21,0
2014,15,kobayashi,0,22,22,0
2014,15,lotterer,0,23,23,0
2015,15,hamilton,302,1,1,9
2015,15,vettel,236,2,2,3
2015,15,rosberg,229,3,3,3
2015,15,raikkonen,123,4,4,0
2015,15,bottas,111,5,5,0
2015,15,massa,109,6,6,0
2015,15,kvyat,76,7,7,0
2015,15,ricciardo,73,8,8,0
2015,15,perez,54,9,9,0
2015,15,grosjean,44,10,10,0
2015,15,hulkenberg,38,11,11,0
2015,15,max_verstappen,33,12,12,0
2015,15,nasr,25,13,13,0
2015,15,maldonado,22,14,14,0
2015,15,sainz,12,15,15,0
2015,15,alonso,11,16,16,0
2015,15,ericsson,9,17,17,0
2015,15,button,8,18,18,0
2015,15,merhi,0,19,19,0
2015,15,stevens,0,20,20,0
2015,15,rossi,0,21,21,0
2015,15,kevin_magnussen,0,22,22,0
2016,15,rosberg,273,1,1,8
2016,15,hamilton,265,2,2,6
2016,15,ricciardo,179,3,3,0
2016,15,vettel,153,4,4,0
2016,15,raikkonen,148,5,5,0
2016,15,max_verstappen,129,6,6,1
2016,15,bottas,70,7,7,0
2016,15,perez,66,8,8,0
2016,15,hulkenberg,46,9,9,0
2016,15,massa,41,10,10,0
2016,15,alonso,36,11,11,0
2016,15,sainz,30,12,12,0
2016,15,grosjean,28,13,13,0
2016,15,kvyat,25,14,14,0
2016,15,button,17,15,15,0
2016,15,kevin_magnussen,7,16,16,0
2016,15,wehrlein,1,17,17,0
2016,15,vandoorne,1,18,18,0
2016,15,gutierrez,0,19,19,0
2016,15,jolyon_palmer,0,20,20,0
2016,15,ericsson,0,21,21,0
2016,15,nasr,0,22,22,0
2016,15,haryanto,0,23,23,0
2016,15,ocon,0,24,24,0
2017,15,hamilton,281,1,1,7
2017,15,vettel,247,2,2,4
2017,15,bottas,222,3,3,2
2017,15,ricciardo,177,4,4,1
2017,15,raikkonen,138,5,5,0
2017,15,max_verstappen,93,6,6,1
2017,15,perez,76,7,7,0
2017,15,ocon,57,8,8,0
2017,15,sainz,48,9,9,0
2017,15,hulkenberg,34,10,10,0
2017,15,massa,33,11,11,0
2017,15,stroll,32,12,12,0
2017,15,grosjean,26,13,13,0
2017,15,vandoorne,13,14,14,0
2017,15,kevin_magnussen,11,15,15,0
2017,15,alonso,10,16,16,0
2017,15,jolyon_palmer,8,17,17,0
2017,15,wehrlein,5,18,18,0
2017,15,kvyat,4,19,19,0
2017,15,ericsson,0,20,20,0
2017,15,giovinazzi,0,21,21,0
2017,15,gasly,0,22,22,0
2017,15,button,0,23,23,0
2017,15,resta,0,24,24,0
2018,15,hamilton,281,1,1,7
2018,15,vettel,241,2,2,5
2018,15,raikkonen,174,3,3,0
2018,15,bottas,171,4,4,0
2018,15,max_verstappen,148,5,5,1
2018,15,ricciardo,126,6,6,2
2018,15,hulkenberg,53,7,7,0
2018,15,alonso,50,8,8,0
2018,15,kevin_magnussen,49,9,9,0
2018,15,perez,46,10,10,0
2018,15,ocon,45,11,11,0
2018,15,sainz,38,12,12,0
2018,15,gasly,28,13,13,0
2018,15,grosjean,27,14,14,0
2018,15,leclerc,15,15,15,0
2018,15,vandoorne,8,16,16,0
2018,15,stroll,6,17,17,0
2018,15,ericsson,6,18,18,0
2018,15,brendon_hartley,2,19,19,0
2018,15,sirotkin,1,20,20,0
2019,15,hamilton,296,1,1,8
2019,15,bottas,231,2,2,2
2019,15,leclerc,200,3,3,2
2019,15,max_verstappen,200,4,4,2
2019,15,vettel,194,5,5,1
2019,15,gasly,69,6,6,0
2019,15,sainz,58,7,7,0
2019,15,albon,42,8,8,0
2019,15,ricciardo,34,9,9,0
2019,15,kvyat,33,10,10,0
2019,15,hulkenberg,33,11,11,0
2019,15,norris,31,12,12,0
2019,15,raikkonen,31,13,13,0
2019,15,perez,27,14,14,0
2019,15,stroll,19,15,15,0
2019,15,kevin_magnussen,18,16,16,0
2019,15,grosjean,8,17,17,0
2019,15,giovinazzi,4,18,18,0
2019,15,kubica,1,19,19,0
2019,15,russell,0,20,20,0
2020,15,hamilton,332,1,1,11
2020,15,bottas,201,2,2,2
2020,15,max_verstappen,189,3,3,1
2020,15,ricciardo,102,4,4,0
2020,15,perez,100,5,5,0
2020,15,leclerc,98,6,6,0
2020,15,norris,86,7,7,0
2020,15,sainz,85,8,8,0
2020,15,albon,85,9,9,0
2020,15,gasly,71,10,10,1
2020,15,stroll,59,11,11,0
2020,15,ocon,42,12,12,0
2020,15,vettel,33,13,13,0
2020,15,kvyat,26,14,14,0
2020,15,hulkenberg,10,15,15,0
2020,15,raikkonen,4,16,16,0
2020,15,giovinazzi,4,17,17,0
2020,15,grosjean,2,18,18,0
2020,15,kevin_magnussen,1,19,19,0
2020,15,latifi,0,20,20,0
2020,15,russell,0,21,21,0
2021,15,hamilton,246.5,1,1,5
2021,15,max_verstappen,244.5,2,2,7
2021,15,bottas,151,3,3,0
2021,15,norris,139,4,4,0
2021,15,perez,120,5,5,1
2021,15,sainz,112.5,6,6,0
2021,15,leclerc,104,7,7,0
2021,15,ricciardo,95,8,8,1
2021,15,gasly,66,9,9,0
2021,15,alonso,58,10,10,0
2021,15,ocon,45,11,11,1
2021,15,vettel,35,12,12,0
2021,15,stroll,24,13,13,0
2021,15,tsunoda,18,14,14,0
2021,15,russell,16,15,15,0
2021,15,latifi,7,16,16,0
2021,15,raikkonen,6,17,17,0
2021,15,giovinazzi,1,18,18,0
2021,15,mick_schumacher,0,19,19,0
2021,15,kubica,0,20,20,0
2021,15,mazepin,0,21,21,0
2022,15,max_verstappen,310,1,1,10
2022,15,leclerc,201,2,2,3
2022,15,perez,201,3,3,1
2022,15,russell,188,4,4,0
2022,15,sainz,175,5,5,1
2022,15,hamilton,158,6,6,0
2022,15,norris,82,7,7,0
2022,15,ocon,66,8,8,0
2022,15,alonso,59,9,9,0
2022,15,bottas,46,10,10,0
2022,15,kevin_magnussen,22,11,11,0
2022,15,vettel,20,12,12,0
2022,15,ricciardo,19,13,13,0
2022,15,gasly,18,14,14,0
2022,15,mick_schumacher,12,15,15,0
2022,15,tsunoda,11,16,16,0
2022,15,zhou,5,17,17,0
2022,15,stroll,5,18,18,0
2022,15,albon,4,19,19,0
2022,15,latifi,0,20,20,0
2022,15,hulkenberg,0,21,21,0
2010,16,webber,220,1,1,4
2010,16,alonso,206,2,2,4
2010,16,vettel,206,3,3,3
2010,16,hamilton,192,4,4,3
2010,16,button,189,5,5,2
2010,16,massa,128,6,6,0
2010,16,rosberg,122,7,7,0
2010,16,kubica,114,8,8,0
2010,16,michael_schumacher,54,9,9,0
2010,16,sutil,47,10,10,0
2010,16,barrichello,41,11,11,0
2010,16,kobayashi,27,12,12,0
2010,16,petrov,19,13,13,0
2010,16,hulkenberg,17,14,14,0
2010,16,liuzzi,13,15,15,0
2010,16,buemi,8,16,16,0
2010,16,rosa,6,17,17,0
2010,16,heidfeld,4,18,18,0
2010,16,alguersuari,3,19,19,0
2010,16,kovalainen,0,20,20,0
2010,16,trulli,0,21,21,0
2010,16,chandhok,0,22,22,0
2010,16,grassi,0,23,23,0
2010,16,glock,0,24,24,0
2010,16,bruno_senna,0,25,25,0
2010,16,yamamoto,0,26,26,0
2010,16,klien,0,27,27,0
2011,16,vettel,349,1,1,10
2011,16,button,222,2,2,3
2011,16,alonso,212,3,3,1
2011,16,webber,209,4,4,0
2011,16,hamilton,196,5,5,2
2011,16,massa,98,6,6,0
2011,16,rosberg,67,7,7,0
2011,16,michael_schumacher,60,8,8,0
2011,16,petrov,36,9,9,0
2011,16,heidfeld,34,10,10,0
2011,16,sutil,28,11,11,0
2011,16,kobayashi,27,12,12,0
2011,16,alguersuari,22,13,13,0
2011,16,resta,21,14,14,0
2011,16,buemi,15,15,15,0
2011,16,perez,13,16,16,0
2011,16,barrichello,4,17,17,0
2011,16,bruno_senna,2,18,18,0
2011,16,maldonado,1,19,19,0
2011,16,rosa,0,20,20,0
2011,16,trulli,0,21,21,0
2011,16,kovalainen,0,22,22,0
2011,16,liuzzi,0,23,23,0
2011,16,ambrosio,0,24,24,0
2011,16,glock,0,25,25,0
2011,16,karthikeyan,0,26,26,0
2011,16,ricciardo,0,27,27,0
2011,16,chandhok,0,28,28,0
2012,16,vettel,215,1,1,4
2012,16,alonso,209,2,2,3
2012,16,raikkonen,167,3,3,0
2012,16,hamilton,153,4,4,3
2012,16,webber,152,5,5,2
2012,16,button,131,6,6,2
2012,16,rosberg,93,7,7,1
2012,16,grosjean,88,8,8,0
2012,16,massa,81,9,9,0
2012,16,perez,66,10,10,0
2012,16,kobayashi,50,11,11,0
2012,16,hulkenberg,45,12,12,0
2012,16,resta,44,13,13,0
2012,16,michael_schumacher,43,14,14,0
2012,16,maldonado,33,15,15,1
2012,16,bruno_senna,25,16,16,0
2012,16,vergne,12,17,17,0
2012,16,ricciardo,9,18,18,0
2012,16,glock,0,19,19,0
2012,16,kovalainen,0,20,20,0
2012,16,petrov,0,21,21,0
2012,16,ambrosio,0,22,22,0
2012,16,pic,0,23,23,0
2012,16,karthikeyan,0,24,24,0
2012,16,rosa,0,25,25,0
2013,16,vettel,322,1,1,10
2013,16,alonso,207,2,2,2
2013,16,raikkonen,183,3,3,1
2013,16,hamilton,169,4,4,1
2013,16,webber,148,5,5,0
2013,16,rosberg,144,6,6,2
2013,16,grosjean,102,7,7,0
2013,16,massa,102,8,8,0
2013,16,button,60,9,9,0
2013,16,resta,40,10,10,0
2013,16,hulkenberg,39,11,11,0
2013,16,perez,33,12,12,0
2013,16,sutil,28,13,13,0
2013,16,ricciardo,19,14,14,0
2013,16,vergne,13,15,15,0
2013,16,gutierrez,6,16,16,0
2013,16,maldonado,1,17,17,0
2013,16,bottas,0,18,18,0
2013,16,jules_bianchi,0,19,19,0
2013,16,pic,0,20,20,0
2013,16,garde,0,21,21,0
2013,16,chilton,0,22,22,0
2014,16,hamilton,291,1,1,9
2014,16,rosberg,274,2,2,4
2014,16,ricciardo,199,3,3,3
2014,16,bottas,145,4,4,0
2014,16,vettel,143,5,5,0
2014,16,alonso,141,6,6,0
2014,16,button,94,7,7,0
2014,16,hulkenberg,76,8,8,0
2014,16,massa,71,9,9,0
2014,16,kevin_magnussen,49,10,10,0
2014,16,perez,47,11,11,0
2014,16,raikkonen,47,12,12,0
2014,16,vergne,21,13,13,0
2014,16,grosjean,8,14,14,0
2014,16,kvyat,8,15,15,0
2014,16,jules_bianchi,2,16,16,0
2014,16,sutil,0,17,17,0
2014,16,ericsson,0,18,18,0
2014,16,maldonado,0,19,19,0
2014,16,gutierrez,0,20,20,0
2014,16,chilton,0,21,21,0
2014,16,kobayashi,0,22,22,0
2014,16,lotterer,0,23,23,0
2015,16,hamilton,327,1,1,10
2015,16,vettel,251,2,2,3
2015,16,rosberg,247,3,3,3
2015,16,raikkonen,123,4,4,0
2015,16,bottas,111,5,5,0
2015,16,massa,109,6,6,0
2015,16,kvyat,76,7,7,0
2015,16,ricciardo,74,8,8,0
2015,16,perez,64,9,9,0
2015,16,max_verstappen,45,10,10,0
2015,16,grosjean,44,11,11,0
2015,16,hulkenberg,38,12,12,0
2015,16,nasr,27,13,13,0
2015,16,maldonado,26,14,14,0
2015,16,sainz,18,15,15,0
2015,16,button,16,16,16,0
2015,16,alonso,11,17,17,0
2015,16,ericsson,9,18,18,0
2015,16,merhi,0,19,19,0
2015,16,rossi,0,20,20,0
2015,16,stevens,0,21,21,0
2015,16,kevin_magnussen,0,22,22,0
2016,16,rosberg,288,1,1,8
2016,16,hamilton,265,2,2,6
2016,16,ricciardo,204,3,3,1
2016,16,raikkonen,160,4,4,0
2016,16,vettel,153,5,5,0
2016,16,max_verstappen,147,6,6,1
2016,16,bottas,80,7,7,0
2016,16,perez,74,8,8,0
2016,16,hulkenberg,50,9,9,0
2016,16,alonso,42,10,10,0
2016,16,massa,41,11,11,0
2016,16,sainz,30,12,12,0
2016,16,grosjean,28,13,13,0
2016,16,kvyat,25,14,14,0
2016,16,button,19,15,15,0
2016,16,kevin_magnussen,7,16,16,0
2016,16,jolyon_palmer,1,17,17,0
2016,16,wehrlein,1,18,18,0
2016,16,vandoorne,1,19,19,0
2016,16,gutierrez,0,20,20,0
2016,16,ericsson,0,21,21,0
2016,16,nasr,0,22,22,0
2016,16,haryanto,0,23,23,0
2016,16,ocon,0,24,24,0
2017,16,hamilton,306,1,1,8
2017,16,vettel,247,2,2,4
2017,16,bottas,234,3,3,2
2017,16,ricciardo,192,4,4,1
2017,16,raikkonen,148,5,5,0
2017,16,max_verstappen,111,6,6,1
2017,16,perez,82,7,7,0
2017,16,ocon,65,8,8,0
2017,16,sainz,48,9,9,0
2017,16,hulkenberg,34,10,10,0
2017,16,massa,34,11,11,0
2017,16,stroll,32,12,12,0
2017,16,grosjean,28,13,13,0
2017,16,kevin_magnussen,15,14,14,0
2017,16,vandoorne,13,15,15,0
2017,16,alonso,10,16,16,0
2017,16,jolyon_palmer,8,17,17,0
2017,16,wehrlein,5,18,18,0
2017,16,kvyat,4,19,19,0
2017,16,ericsson,0,20,20,0
2017,16,giovinazzi,0,21,21,0
2017,16,gasly,0,22,22,0
2017,16,button,0,23,23,0
2017,16,resta,0,24,24,0
2018,16,hamilton,306,1,1,8
2018,16,vettel,256,2,2,5
2018,16,bottas,189,3,3,0
2018,16,raikkonen,186,4,4,0
2018,16,max_verstappen,158,5,5,1
2018,16,ricciardo,134,6,6,2
2018,16,kevin_magnussen,53,7,7,0
2018,16,hulkenberg,53,8,8,0
2018,16,alonso,50,9,9,0
2018,16,perez,47,10,10,0
2018,16,ocon,47,11,11,0
2018,16,sainz,38,12,12,0
2018,16,gasly,28,13,13,0
2018,16,grosjean,27,14,14,0
2018,16,leclerc,21,15,15,0
2018,16,vandoorne,8,16,16,0
2018,16,stroll,6,17,17,0
2018,16,ericsson,6,18,18,0
2018,16,brendon_hartley,2,19,19,0
2018,16,sirotkin,1,20,20,0
2019,16,hamilton,322,1,1,9
2019,16,bottas,249,2,2,2
2019,16,leclerc,215,3,3,2
2019,16,max_verstappen,212,4,4,2
2019,16,vettel,194,5,5,1
2019,16,gasly,69,6,6,0
2019,16,sainz,66,7,7,0
2019,16,albon,52,8,8,0
2019,16,norris,35,9,9,0
2019,16,ricciardo,34,10,10,0
2019,16,hulkenberg,34,11,11,0
2019,16,kvyat,33,12,12,0
2019,16,perez,33,13,13,0
2019,16,raikkonen,31,14,14,0
2019,16,kevin_magnussen,20,15,15,0
2019,16,stroll,19,16,16,0
2019,16,grosjean,8,17,17,0
2019,16,giovinazzi,4,18,18,0
2019,16,kubica,1,19,19,0
2019,16,russell,0,20,20,0
2020,16,hamilton,332,1,1,11
2020,16,bottas,205,2,2,2
2020,16,max_verstappen,189,3,3,1
2020,16,perez,125,4,4,1
2020,16,ricciardo,112,5,5,0
2020,16,leclerc,98,6,6,0
2020,16,sainz,97,7,7,0
2020,16,albon,93,8,8,0
2020,16,norris,87,9,9,0
2020,16,stroll,74,10,10,0
2020,16,gasly,71,11,11,1
2020,16,ocon,60,12,12,0
2020,16,vettel,33,13,13,0
2020,16,kvyat,32,14,14,0
2020,16,hulkenberg,10,15,15,0
2020,16,raikkonen,4,16,16,0
2020,16,giovinazzi,4,17,17,0
2020,16,russell,3,18,18,0
2020,16,grosjean,2,19,19,0
2020,16,kevin_magnussen,1,20,20,0
2020,16,latifi,0,21,21,0
2020,16,aitken,0,22,22,0
2020,16,pietro_fittipaldi,0,23,23,0
2021,16,max_verstappen,262.5,1,1,7
2021,16,hamilton,256.5,2,2,5
2021,16,bottas,177,3,3,1
2021,16,norris,145,4,4,0
2021,16,perez,135,5,5,1
2021,16,sainz,116.5,6,6,0
2021,16,leclerc,116,7,7,0
2021,16,ricciardo,95,8,8,1
2021,16,gasly,74,9,9,0
2021,16,alonso,58,10,10,0
2021,16,ocon,46,11,11,1
2021,16,vettel,35,12,12,0
2021,16,stroll,26,13,13,0
2021,16,tsunoda,18,14,14,0
2021,16,russell,16,15,15,0
2021,16,latifi,7,16,16,0
2021,16,raikkonen,6,17,17,0
2021,16,giovinazzi,1,18,18,0
2021,16,mick_schumacher,0,19,19,0
2021,16,kubica,0,20,20,0
2021,16,mazepin,0,21,21,0
2022,16,max_verstappen,335,1,1,11
2022,16,leclerc,219,2,2,3
2022,16,perez,210,3,3,1
2022,16,russell,203,4,4,0
2022,16,sainz,187,5,5,1
2022,16,hamilton,168,6,6,0
2022,16,norris,88,7,7,0
2022,16,ocon,66,8,8,0
2022,16,alonso,59,9,9,0
2022,16,bottas,46,10,10,0
2022,16,gasly,22,11,11,0
2022,16,kevin_magnussen,22,12,12,0
2022,16,vettel,20,13,13,0
2022,16,ricciardo,19,14,14,0
2022,16,mick_schumacher,12,15,15,0
2022,16,tsunoda,11,16,16,0
2022,16,zhou,6,17,17,0
2022,16,stroll,5,18,18,0
2022,16,albon,4,19,19,0
2022,16,de_vries,2,20,20,0
2022,16,latifi,0,21,21,0
2022,16,hulkenberg,0,22,22,0
2010,17,alonso,231,1,1,5
2010,17,webber,220,2,2,4
2010,17,hamilton,210,3,3,3
2010,17,vettel,206,4,4,3
2010,17,button,189,5,5,2
2010,17,massa,143,6,6,0
2010,17,kubica,124,7,7,0
2010,17,rosberg,122,8,8,0
2010,17,michael_schumacher,66,9,9,0
2010,17,barrichello,47,10,10,0
2010,17,sutil,47,11,11,0
2010,17,kobayashi,31,12,12,0
2010,17,liuzzi,21,13,13,0
2010,17,petrov,19,14,14,0
2010,17,hulkenberg,18,15,15,0
2010,17,buemi,8,16,16,0
2010,17,rosa,6,17,17,0
2010,17,heidfeld,6,18,18,0
2010,17,alguersuari,3,19,19,0
2010,17,kovalainen,0,20,20,0
2010,17,trulli,0,21,21,0
2010,17,chandhok,0,22,22,0
2010,17,bruno_senna,0,23,23,0
2010,17,grassi,0,24,24,0
2010,17,glock,0,25,25,0
2010,17,yamamoto,0,26,26,0
2010,17,klien,0,27,27,0
2011,17,vettel,374,1,1,11
2011,17,button,240,2,2,3
2011,17,alonso,227,3,3,1
2011,17,webber,221,4,4,0
2011,17,hamilton,202,5,5,2
2011,17,massa,98,6,6,0
2011,17,rosberg,75,7,7,0
2011,17,michael_schumacher,70,8,8,0
2011,17,petrov,36,9,9,0
2011,17,heidfeld,34,10,10,0
2011,17,sutil,30,11,11,0
2011,17,kobayashi,27,12,12,0
2011,17,alguersuari,26,13,13,0
2011,17,resta,21,14,14,0
2011,17,buemi,15,15,15,0
2011,17,perez,14,16,16,0
2011,17,barrichello,4,17,17,0
2011,17,bruno_senna,2,18,18,0
2011,17,maldonado,1,19,19,0
2011,17,rosa,0,20,20,0
2011,17,trulli,0,21,21,0
2011,17,kovalainen,0,22,22,0
2011,17,liuzzi,0,23,23,0
2011,17,ambrosio,0,24,24,0
2011,17,glock,0,25,25,0
2011,17,karthikeyan,0,26,26,0
2011,17,ricciardo,0,27,27,0
2011,17,chandhok,0,28,28,0
2012,17,vettel,240,1,1,5
2012,17,alonso,227,2,2,3
2012,17,raikkonen,173,3,3,0
2012,17,webber,167,4,4,2
2012,17,hamilton,165,5,5,3
2012,17,button,141,6,6,2
2012,17,rosberg,93,7,7,1
2012,17,grosjean,90,8,8,0
2012,17,massa,89,9,9,0
2012,17,perez,66,10,10,0
2012,17,kobayashi,50,11,11,0
2012,17,hulkenberg,49,12,12,0
2012,17,resta,44,13,13,0
2012,17,michael_schumacher,43,14,14,0
2012,17,maldonado,33,15,15,1
2012,17,bruno_senna,26,16,16,0
2012,17,vergne,12,17,17,0
2012,17,ricciardo,9,18,18,0
2012,17,glock,0,19,19,0
2012,17,kovalainen,0,20,20,0
2012,17,petrov,0,21,21,0
2012,17,ambrosio,0,22,22,0
2012,17,pic,0,23,23,0
2012,17,karthikeyan,0,24,24,0
2012,17,rosa,0,25,25,0
2013,17,vettel,347,1,1,11
2013,17,alonso,217,2,2,2
2013,17,raikkonen,183,3,3,1
2013,17,hamilton,175,4,4,1
2013,17,webber,166,5,5,0
2013,17,rosberg,159,6,6,2
2013,17,grosjean,114,7,7,0
2013,17,massa,106,8,8,0
2013,17,button,60,9,9,0
2013,17,resta,48,10,10,0
2013,17,hulkenberg,39,11,11,0
